CO(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Date,Time,PollutionLevel
0.453781513,0.444270016,0.15010142,0.455882353,0.51793722,0.475760992,0.526669655,4/28/2004,19.00.00,2
0.445378151,0.390894819,0.179175118,0.476470588,0.488789238,0.491544532,0.503361721,4/28/2004,20.00.00,2
0.226890756,0.205651491,0.102096011,0.379411765,0.443946188,0.527621195,0.479605558,4/28/2004,21.00.00,2
0.117647059,0.135007849,0.053414469,0.282352941,0.439461883,0.561443067,0.502913492,4/28/2004,22.00.00,1
0.134453782,0.149136578,0.058823529,0.270588235,0.401345291,0.633596392,0.511878082,4/28/2004,23.00.00,1
0.12605042,0.12244898,0.059499662,0.261764706,0.390134529,0.626832018,0.491259525,4/29/2004,00.00.00,1
0.084033613,0.081632653,0.034482759,0.179411765,0.376681614,0.670800451,0.505154639,4/29/2004,01.00.00,0
0.050420168,0.043956044,0.022988506,0.158823529,0.356502242,0.677564825,0.484536082,4/29/2004,02.00.00,0
0.033613445,0.03610675,0,0,0.349775785,0.689966178,0.483191394,4/29/2004,03.00.00,0
0,0.039246468,0.020960108,0.129411765,0.32735426,0.714768884,0.468399821,4/29/2004,04.00.00,0
0.067226891,0.069073783,0.051386072,0.167647059,0.298206278,0.75535513,0.457194083,4/29/2004,05.00.00,0
0.12605042,0.147566719,0.093982421,0.2,0.289237668,0.749718151,0.441506051,4/29/2004,06.00.00,1
0.411764706,0.467817896,0.198106829,0.279411765,0.331838565,0.691093574,0.458987001,4/29/2004,07.00.00,2
0.605042017,0.568288854,0.248816768,0.367647059,0.360986547,0.636978579,0.46033169,4/29/2004,08.00.00,2
0.294117647,0.282574568,0.16903313,0.397058824,0.417040359,0.538895152,0.454504706,4/29/2004,09.00.00,2
0.176470588,0.1711146,0.098039216,0.347058824,0.533632287,0.340473506,0.393097266,4/29/2004,10.00.00,2
0.12605042,0.141287284,0.074374577,0.267647059,0.569506726,0.281848929,0.357238906,4/29/2004,11.00.00,1
0.168067227,0.226059655,0.070317782,0.261764706,0.573991031,0.287485908,0.368892873,4/29/2004,12.00.00,2
0.319327731,0.350078493,0.138607167,0.379411765,0.558295964,0.337091319,0.418198117,4/29/2004,13.00.00,2
0.285714286,0.328100471,0.135902637,0.358823529,0.502242152,0.427282976,0.455401165,4/29/2004,14.00.00,2
0.369747899,0.362637363,0.179851251,0.405882353,0.486547085,0.496054115,0.503809951,4/29/2004,15.00.00,2
0.327731092,0.332810047,0.1663286,0.4,0.479820628,0.500563698,0.501120574,4/29/2004,16.00.00,2
0.411764706,0.389324961,0.167004733,0.420588235,0.466367713,0.510710259,0.493948902,4/29/2004,17.00.00,2
0.453781513,0.448979592,0.183231913,0.426470588,0.452914798,0.547914318,0.508740475,4/29/2004,18.00.00,2
0.546218487,0.51177394,0.224475997,0.429411765,0.452914798,0.572717024,0.534289556,4/29/2004,19.00.00,2
0.361344538,0.301412873,0.165652468,0.358823529,0.417040359,0.649379932,0.548184671,4/29/2004,20.00.00,2
0.243697479,0.25588697,0.121703854,0.329411765,0.408071749,0.662908681,0.545495294,4/29/2004,21.00.00,2
0.226890756,0.215070644,0.105476673,0.3,0.399103139,0.687711387,0.553563424,4/29/2004,22.00.00,2
0.235294118,0.213500785,0.116294794,0.285294118,0.381165919,0.797068771,0.607350964,4/29/2004,23.00.00,2
0.193277311,0.174254317,0.092630156,0.25,0.3632287,0.866967306,0.629762438,4/30/2004,00.00.00,2
0.142857143,0.119309262,0.061528059,0.223529412,0.352017937,0.886133033,0.624831914,4/30/2004,01.00.00,1
0.100840336,0.092621664,0.054090602,0.217647059,0.352017937,0.883878241,0.623935455,4/30/2004,02.00.00,0
0.084033613,0.078492936,0,0,0.352017937,0.872604284,0.613177947,4/30/2004,03.00.00,0
0,0.062794349,0.031102096,0.164705882,0.34529148,0.885005637,0.611385029,4/30/2004,04.00.00,0
0.067226891,0.070643642,0.045977011,0.194117647,0.352017937,0.8421646,0.591214702,4/30/2004,05.00.00,0
0.142857143,0.14599686,0.109533469,0.264705882,0.356502242,0.824126268,0.588973554,4/30/2004,06.00.00,1
0.25210084,0.287284144,0.144016227,0.326470588,0.372197309,0.768883878,0.571044375,4/30/2004,07.00.00,2
0.285714286,0.312401884,0.108857336,0.302941176,0.419282511,0.649379932,0.552218736,4/30/2004,08.00.00,2
0.277310924,0.260596546,0.141311697,0.344117647,0.394618834,0.732807215,0.580457194,4/30/2004,09.00.00,2
0.226890756,0.197802198,0.129141312,0.341176471,0.365470852,0.825253664,0.603316898,4/30/2004,10.00.00,2
0.218487395,0.202511774,0.145368492,0.320588235,0.358744395,0.885005637,0.63693411,4/30/2004,11.00.00,2
0.268907563,0.233908948,0.143340095,0.341176471,0.387892377,0.816234498,0.633348274,4/30/2004,12.00.00,2
0.285714286,0.273155416,0.136578769,0.338235294,0.434977578,0.686583991,0.607350964,4/30/2004,13.00.00,2
0.218487395,0.241758242,0.103448276,0.276470588,0.479820628,0.573844419,0.574630211,4/30/2004,14.00.00,2
0.285714286,0.262166405,0.125084517,0.355882353,0.50896861,0.516347238,0.558942178,4/30/2004,15.00.00,2
0.336134454,0.282574568,0.14198783,0.335294118,0.468609865,0.685456595,0.665620798,4/30/2004,16.00.00,2
0.378151261,0.301412873,0.145368492,0.323529412,0.470852018,0.612175874,0.598386374,4/30/2004,17.00.00,2
0.352941176,0.32967033,0.145368492,0.358823529,0.466367713,0.613303269,0.591214702,4/30/2004,18.00.00,2
0.478991597,0.422291994,0.189993239,0.397058824,0.443946188,0.66065389,0.600179292,4/30/2004,19.00.00,2
0.369747899,0.306122449,0.171737661,0.391176471,0.428251121,0.688838782,0.598386374,4/30/2004,20.00.00,2
0.260504202,0.237048666,0.127789047,0.323529412,0.408071749,0.737316798,0.606454505,4/30/2004,21.00.00,2
0.25210084,0.229199372,0.117647059,0.3,0.405829596,0.745208568,0.608695652,4/30/2004,22.00.00,2
0.260504202,0.215070644,0.112914131,0.317647059,0.396860987,0.754227734,0.60152398,4/30/2004,23.00.00,2
0.294117647,0.238618524,0.125084517,0.323529412,0.399103139,0.753100338,0.603316898,5/1/2004,00.00.00,2
0.201680672,0.14599686,0.087221095,0.247058824,0.387892377,0.770011274,0.598386374,5/1/2004,01.00.00,2
0.134453782,0.102040816,0.057471264,0.208823529,0.369955157,0.791431793,0.587180636,5/1/2004,02.00.00,1
0.109243697,0.098901099,0,0,0.352017937,0.824126268,0.578216047,5/1/2004,03.00.00,0
0,0.054945055,0.023664638,0.123529412,0.3632287,0.788049605,0.571940834,5/1/2004,04.00.00,0
0.050420168,0.040816327,0.016227181,0.094117647,0.374439462,0.756482525,0.565665621,5/1/2004,05.00.00,0
0.058823529,0.04866562,0.020283976,0.102941176,0.374439462,0.754227734,0.56611385,5/1/2004,06.00.00,0
0.100840336,0.102040816,0.050709939,0.197058824,0.378923767,0.749718151,0.568803227,5/1/2004,07.00.00,0
0.12605042,0.102040816,0.053414469,0.214705882,0.396860987,0.698985344,0.558493949,5/1/2004,08.00.00,1
0.151260504,0.138147567,0.070317782,0.252941176,0.434977578,0.615558061,0.545943523,5/1/2004,09.00.00,1
0.176470588,0.138147567,0.079783638,0.261764706,0.484304933,0.519729425,0.525773196,5/1/2004,10.00.00,1
0.159663866,0.144427002,0.070993915,0.252941176,0.551569507,0.413754228,0.502017033,5/1/2004,11.00.00,1
0.168067227,0.144427002,0.068289385,0.252941176,0.582959641,0.359639233,0.473778575,5/1/2004,12.00.00,1
0.109243697,0.095761381,0.043948614,0.194117647,0.573991031,0.355129651,0.456297624,5/1/2004,13.00.00,0
0.109243697,0.102040816,0.039891819,0.2,0.556053812,0.392333709,0.480502017,5/1/2004,14.00.00,0
0.151260504,0.144427002,0.054090602,0.241176471,0.585201794,0.341600902,0.452711788,5/1/2004,15.00.00,1
0.168067227,0.130298273,0.066260987,0.267647059,0.571748879,0.377677565,0.482743165,5/1/2004,16.00.00,1
0.151260504,0.130298273,0.060175794,0.279411765,0.531390135,0.419391206,0.481846706,5/1/2004,17.00.00,1
0.201680672,0.172684458,0.077079108,0.305882353,0.5,0.438556933,0.462572837,5/1/2004,18.00.00,2
0.336134454,0.230769231,0.131845842,0.385294118,0.464125561,0.482525366,0.461676378,5/1/2004,19.00.00,2
0.235294118,0.169544741,0.105476673,0.329411765,0.426008969,0.582863585,0.502913492,5/1/2004,20.00.00,2
0.168067227,0.147566719,0.073698445,0.294117647,0.399103139,0.625704622,0.500672344,5/1/2004,21.00.00,1
0.302521008,0.232339089,0.124408384,0.338235294,0.390134529,0.649379932,0.508292246,5/1/2004,22.00.00,2
0.31092437,0.208791209,0.128465179,0.379411765,0.394618834,0.659526494,0.52218736,5/1/2004,23.00.00,2
0.193277311,0.131868132,0.070993915,0.291176471,0.385650224,0.66854566,0.517705065,5/2/2004,00.00.00,2
0.151260504,0.124018838,0.051386072,0.217647059,0.383408072,0.680947012,0.521290901,5/2/2004,01.00.00,1
0.075630252,0.086342229,0.025693036,0.161764706,0.367713004,0.701240135,0.515912147,5/2/2004,02.00.00,0
0.134453782,0.103610675,0,0,0.331838565,0.762119504,0.508740475,5/2/2004,03.00.00,1
0,0.051805338,0.017579446,0.102941176,0.331838565,0.741826381,0.494397131,5/2/2004,04.00.00,0
0.050420168,0.040816327,0.022312373,0.108823529,0.329596413,0.735062007,0.484536082,5/2/2004,05.00.00,0
0.058823529,0.056514914,0.038539554,0.132352941,0.293721973,0.791431793,0.472882116,5/2/2004,06.00.00,0
0.067226891,0.075353218,0.032454361,0.135294118,0.320627803,0.746335964,0.480950247,5/2/2004,07.00.00,0
0.100840336,0.092621664,0.058823529,0.2,0.358744395,0.694475761,0.496638279,5/2/2004,08.00.00,0
0.117647059,0.108320251,0.063556457,0.226470588,0.396860987,0.635851184,0.508292246,5/2/2004,09.00.00,1
0.134453782,0.133437991,0.060175794,0.232352941,0.477578475,0.503945885,0.500224115,5/2/2004,10.00.00,1
0.109243697,0.095761381,0.052738337,0.211764706,0.529147982,0.410372041,0.467503362,5/2/2004,11.00.00,0
0.109243697,0.09733124,0.048681542,0.2,0.544843049,0.383314543,0.454952936,5/2/2004,12.00.00,0
0.092436975,0.075353218,0.043272481,0.188235294,0.547085202,0.368658399,0.441954281,5/2/2004,13.00.00,0
0.100840336,0.106750392,0.047329277,0.214705882,0.551569507,0.357384442,0.432541461,5/2/2004,14.00.00,0
0.12605042,0.10989011,0.062204192,0.247058824,0.535874439,0.386696731,0.449125952,5/2/2004,15.00.00,1
0.092436975,0.086342229,0.046653144,0.197058824,0.580717489,0.316798196,0.415060511,5/2/2004,16.00.00,0
0.159663866,0.149136578,0.08857336,0.311764706,0.549327354,0.364148816,0.440161363,5/2/2004,17.00.00,1
0.193277311,0.186813187,0.097363083,0.335294118,0.506726457,0.443066516,0.475123263,5/2/2004,18.00.00,2
0.277310924,0.216640502,0.141311697,0.361764706,0.475336323,0.535512965,0.530255491,5/2/2004,19.00.00,2
0.218487395,0.167974882,0.114942529,0.317647059,0.446188341,0.618940248,0.56611385,5/2/2004,20.00.00,2
0.18487395,0.152276295,0.102772143,0.294117647,0.434977578,0.587373168,0.52173913,5/2/2004,21.00.00,2
0.193277311,0.160125589,0.115618661,0.347058824,0.434977578,0.480270575,0.425369789,5/2/2004,22.00.00,2
0.168067227,0.130298273,0.103448276,0.355882353,0.428251121,0.497181511,0.432989691,5/2/2004,23.00.00,2
0.134453782,0.111459969,0.065584855,0.276470588,0.403587444,0.555806088,0.452263559,5/3/2004,00.00.00,1
0.067226891,0.047095761,0.025016903,0.152941176,0.394618834,0.615558061,0.489466607,5/3/2004,01.00.00,0
0.050420168,0.034536892,0.017579446,0.114705882,0.367713004,0.70011274,0.515015688,5/3/2004,02.00.00,0
0.033613445,0.026687598,0,0,0.349775785,0.736189402,0.514567459,5/3/2004,03.00.00,0
0,0.023547881,0.016903313,0.097058824,0.358744395,0.69222097,0.494845361,5/3/2004,04.00.00,0
0.058823529,0.058084772,0.041244084,0.167647059,0.35426009,0.724915445,0.511878082,5/3/2004,05.00.00,0
0.109243697,0.128728414,0.102772143,0.235294118,0.358744395,0.741826381,0.53070372,5/3/2004,06.00.00,1
0.285714286,0.331240188,0.191345504,0.297058824,0.376681614,0.704622322,0.532048409,5/3/2004,07.00.00,2
0.394957983,0.416012559,0.216362407,0.320588235,0.378923767,0.745208568,0.565217391,5/3/2004,08.00.00,2
0.285714286,0.273155416,0.215010142,0.320588235,0.390134529,0.776775648,0.607799193,5/3/2004,09.00.00,2
0.210084034,0.202511774,0.135902637,0.326470588,0.479820628,0.507328072,0.506051098,5/3/2004,10.00.00,2
0.168067227,0.1711146,0.09127789,0.3,0.535874439,0.346110485,0.403406544,5/3/2004,11.00.00,1
0.159663866,0.172684458,0.08586883,0.282352941,0.600896861,0.28410372,0.390856118,5/3/2004,12.00.00,1
0.142857143,0.169544741,0.068965517,0.264705882,0.6367713,0.266065389,0.402510085,5/3/2004,13.00.00,1
0.117647059,0.156985871,0.050033807,0.202941176,0.679372197,0.226606539,0.382787987,5/3/2004,14.00.00,1
0.12605042,0.175824176,0.054766734,0.217647059,0.692825112,0.222096956,0.387718512,5/3/2004,15.00.00,1
0.201680672,0.263736264,0.087221095,0.3,0.677130045,0.231116122,0.388614971,5/3/2004,16.00.00,2
0.327731092,0.370486656,0.128465179,0.376470588,0.591928251,0.390078918,0.525324966,5/3/2004,17.00.00,2
0.352941176,0.36577708,0.129817444,0.382352941,0.558295964,0.444193912,0.549977589,5/3/2004,18.00.00,2
0.31092437,0.30455259,0.110209601,0.352941176,0.52690583,0.492671928,0.559390408,5/3/2004,19.00.00,2
0.268907563,0.205651491,0.100743746,0.332352941,0.432735426,0.711386697,0.628865979,5/3/2004,20.00.00,2
0.168067227,0.153846154,0.08045977,0.294117647,0.419282511,0.728297632,0.620349619,5/3/2004,21.00.00,1
0.092436975,0.083202512,0.041244084,0.205882353,0.437219731,0.643742954,0.574181981,5/3/2004,22.00.00,0
0.12605042,0.105180534,0.056795132,0.244117647,0.423766816,0.704622322,0.606006275,5/3/2004,23.00.00,1
0.109243697,0.086342229,0.053414469,0.238235294,0.412556054,0.741826381,0.618556701,5/4/2004,00.00.00,1
0.084033613,0.058084772,0.039215686,0.202941176,0.367713004,0.892897407,0.658000896,5/4/2004,01.00.00,0
0.050420168,0.034536892,0.021636241,0.141176471,0.360986547,0.901916573,0.652622143,5/4/2004,02.00.00,0
0.033613445,0.023547881,0,0,0.349775785,0.91319053,0.640968176,5/4/2004,03.00.00,0
0,0.023547881,0.014198783,0.082352941,0.349775785,0.91319053,0.63738234,5/4/2004,04.00.00,0
0.050420168,0.045525903,0.033130494,0.138235294,0.352017937,0.907553551,0.638278799,5/4/2004,05.00.00,0
0.159663866,0.155416013,0.121703854,0.258823529,0.358744395,0.910935738,0.654415061,5/4/2004,06.00.00,1
0.378151261,0.361067504,0.204192022,0.320588235,0.372197309,0.879368658,0.653070372,5/4/2004,07.00.00,2
0.361344538,0.350078493,0.174442191,0.332352941,0.360986547,0.892897407,0.645450471,5/4/2004,08.00.00,2
0.268907563,0.254317111,0.129817444,0.305882353,0.396860987,0.798196167,0.635141192,5/4/2004,09.00.00,2
0.109243697,0.124018838,0.056795132,0.191176471,0.455156951,0.617812852,0.576871358,5/4/2004,10.00.00,1
0.18487395,0.19466248,0.086544963,0.255882353,0.475336323,0.555806088,0.549977589,5/4/2004,11.00.00,2
0.218487395,0.213500785,0.098039216,0.291176471,0.48206278,0.540022548,0.545943523,5/4/2004,12.00.00,2
0.193277311,0.193092622,0.089249493,0.294117647,0.479820628,0.537767756,0.54011654,5/4/2004,13.00.00,2
0.201680672,0.189952904,0.091954023,0.308823529,0.457399103,0.608793687,0.571940834,5/4/2004,14.00.00,2
0.218487395,0.202511774,0.094658553,0.285294118,0.446188341,0.643742954,0.589870013,5/4/2004,15.00.00,2
0.100840336,0.098901099,0.037187289,0.158823529,0.446188341,0.622322435,0.569251457,5/4/2004,16.00.00,0
0.134453782,0.166405024,0.045300879,0.173529412,0.437219731,0.627959414,0.560735096,5/4/2004,17.00.00,1
0.327731092,0.323390895,0.129141312,0.320588235,0.410313901,0.70800451,0.588525325,5/4/2004,18.00.00,2
0.394957983,0.346938776,0.153482082,0.367647059,0.385650224,0.770011274,0.595696997,5/4/2004,19.00.00,2
0.453781513,0.326530612,0.178498986,0.388235294,0.360986547,0.847801578,0.611833259,5/4/2004,20.00.00,2
0.25210084,0.185243328,0.132521974,0.323529412,0.372197309,0.798196167,0.593904079,5/4/2004,21.00.00,2
0.075630252,0.067503925,0.029073698,0.155882353,0.414798206,0.631341601,0.529359032,5/4/2004,22.00.00,0
0.092436975,0.078492936,0.039215686,0.179411765,0.387892377,0.670800451,0.523083819,5/4/2004,23.00.00,0
0.058823529,0.03610675,0.022312373,0.120588235,0.417040359,0.589627959,0.498431197,5/5/2004,00.00.00,0
0.042016807,0.021978022,0.009465855,0.064705882,0.426008969,0.561443067,0.485432541,5/5/2004,01.00.00,0
0.042016807,0.023547881,0.012170385,0.082352941,0.352017937,0.727170237,0.510981623,5/5/2004,02.00.00,0
0.042016807,0.028257457,0,0,0.347533632,0.754227734,0.523980278,5/5/2004,03.00.00,0
0,0.032967033,0.018931711,0.120588235,0.329596413,0.835400225,0.551322277,5/5/2004,04.00.00,0
0.067226891,0.054945055,0.037863421,0.158823529,0.32735426,0.869222097,0.570596145,5/5/2004,05.00.00,0
0.109243697,0.108320251,0.073022312,0.238235294,0.325112108,0.882750846,0.575974899,5/5/2004,06.00.00,1
0.294117647,0.299843014,0.169709263,0.314705882,0.338565022,0.86583991,0.585387719,5/5/2004,07.00.00,2
0,0.345368917,0,0,0.367713004,0.798196167,0.586732407,5/5/2004,08.00.00,2
0.327731092,0.296703297,0.172413793,0.364705882,0.367713004,0.816234498,0.599731062,5/5/2004,09.00.00,2
0.243697479,0.204081633,0.14469236,0.361764706,0.365470852,0.773393461,0.567458539,5/5/2004,10.00.00,2
0.218487395,0.204081633,0.128465179,0.352941176,0.385650224,0.709131905,0.548184671,5/5/2004,11.00.00,2
0.25210084,0.227629513,0.123056119,0.332352941,0.390134529,0.688838782,0.540564769,5/5/2004,12.00.00,2
0.31092437,0.309262166,0.136578769,0.335294118,0.376681614,0.753100338,0.568803227,5/5/2004,13.00.00,2
0.327731092,0.30455259,0.151453685,0.352941176,0.387892377,0.705749718,0.549529359,5/5/2004,14.00.00,2
0.294117647,0.257456829,0.149425287,0.367647059,0.392376682,0.685456595,0.539220081,5/5/2004,15.00.00,2
0.201680672,0.175824176,0.085192698,0.258823529,0.392376682,0.667418264,0.525773196,5/5/2004,16.00.00,2
0.134453782,0.156985871,0.053414469,0.211764706,0.396860987,0.641488162,0.510533393,5/5/2004,17.00.00,1
0.25210084,0.229199372,0.092630156,0.302941176,0.383408072,0.693348365,0.532048409,5/5/2004,18.00.00,2
0.134453782,0.133437991,0.045977011,0.197058824,0.392376682,0.720405862,0.567906768,5/5/2004,19.00.00,1
0.176470588,0.144427002,0.064908722,0.232352941,0.356502242,0.797068771,0.567906768,5/5/2004,20.00.00,1
0.151260504,0.108320251,0.07505071,0.261764706,0.338565022,0.846674183,0.573733752,5/5/2004,21.00.00,1
0.092436975,0.058084772,0.037863421,0.197058824,0.311659193,0.817361894,0.515463918,5/5/2004,22.00.00,0
0.12605042,0.076923077,0.054766734,0.244117647,0.269058296,0.899661781,0.501120574,5/5/2004,23.00.00,1
0.117647059,0.072213501,0.053414469,0.223529412,0.280269058,0.854565953,0.490363066,5/6/2004,00.00.00,1
0.075630252,0.053375196,0.031102096,0.170588235,0.269058296,0.845546787,0.470640968,5/6/2004,01.00.00,0
0.042016807,0.018838305,0.012846518,0.088235294,0.282511211,0.813979707,0.470640968,5/6/2004,02.00.00,0
0.033613445,0.015698587,0,0,0.284753363,0.807215333,0.470192739,5/6/2004,03.00.00,0
0,0.018838305,0.010141988,0.064705882,0.293721973,0.756482525,0.451815329,5/6/2004,04.00.00,0
0.050420168,0.03610675,0.032454361,0.147058824,0.295964126,0.728297632,0.437920215,5/6/2004,05.00.00,0
0.109243697,0.095761381,0.086544963,0.270588235,0.293721973,0.73957159,0.440161363,5/6/2004,06.00.00,1
0.243697479,0.263736264,0.130493577,0.297058824,0.329596413,0.659526494,0.434334379,5/6/2004,07.00.00,2
0.302521008,0.318681319,0.137254902,0.355882353,0.356502242,0.598647125,0.427162707,5/6/2004,08.00.00,2
0.285714286,0.257456829,0.148749155,0.382352941,0.401345291,0.519729425,0.420887494,5/6/2004,09.00.00,2
0.210084034,0.196232339,0.108857336,0.335294118,0.452914798,0.425028185,0.395786643,5/6/2004,10.00.00,2
0.176470588,0.153846154,0.09127789,0.294117647,0.414798206,0.482525366,0.404751233,5/6/2004,11.00.00,1
0.092436975,0.081632653,0.038539554,0.164705882,0.291479821,0.724915445,0.429852084,5/6/2004,12.00.00,0
0.151260504,0.139717425,0.061528059,0.220588235,0.338565022,0.614430665,0.417301658,5/6/2004,13.00.00,1
0.25210084,0.221350078,0.148073022,0.355882353,0.304932735,0.738444194,0.456297624,5/6/2004,14.00.00,2
0.260504202,0.199372057,0.161595673,0.376470588,0.275784753,0.882750846,0.499775885,5/6/2004,15.00.00,2
0.302521008,0.229199372,0.141311697,0.408823529,0.284753363,0.836527621,0.48677723,5/6/2004,16.00.00,2
0.277310924,0.19466248,0.114266396,0.358823529,0.322869955,0.72378805,0.470192739,5/6/2004,17.00.00,2
0.151260504,0.147566719,0.062204192,0.270588235,0.349775785,0.657271702,0.46033169,5/6/2004,18.00.00,1
0.176470588,0.172684458,0.07234618,0.285294118,0.33632287,0.69222097,0.465710444,5/6/2004,19.00.00,1
0.18487395,0.139717425,0.082488168,0.288235294,0.307174888,0.741826381,0.459435231,5/6/2004,20.00.00,2
0.134453782,0.103610675,0.067613252,0.273529412,0.275784753,0.748590755,0.423128642,5/6/2004,21.00.00,1
0.075630252,0.06122449,0.034482759,0.191176471,0.34529148,0.662908681,0.458090542,5/6/2004,22.00.00,0
0.151260504,0.114599686,0.062880325,0.238235294,0.316143498,0.73167982,0.466606903,5/6/2004,23.00.00,1
0.193277311,0.128728414,0.098039216,0.3,0.30941704,0.729425028,0.455849395,5/7/2004,00.00.00,2
0.168067227,0.117739403,0.071670047,0.267647059,0.302690583,0.764374295,0.467055132,5/7/2004,01.00.00,1
0.075630252,0.051805338,0.031102096,0.164705882,0.307174888,0.782412627,0.483639623,5/7/2004,02.00.00,0
0.050420168,0.037676609,0,0,0.311659193,0.7632469,0.480053788,5/7/2004,03.00.00,0
0,0.034536892,0.021636241,0.120588235,0.313901345,0.764374295,0.483639623,5/7/2004,04.00.00,0
0.058823529,0.043956044,0.034482759,0.141176471,0.32735426,0.688838782,0.451815329,5/7/2004,05.00.00,0
0.12605042,0.117739403,0.060175794,0.211764706,0.320627803,0.682074408,0.441506051,5/7/2004,06.00.00,1
