CO(GT),C6H6(GT),NOx(GT),NO2(GT),Date,Time,PollutionLevel
0.235294118,0,0.084516565,0.335294118,6/20/2004,18.00.00,2
0.210084034,0,0.064908722,0.308823529,6/20/2004,19.00.00,2
0.134453782,0,0.050709939,0.255882353,6/20/2004,20.00.00,1
0.117647059,0,0.050033807,0.25,6/20/2004,21.00.00,1
0.050420168,0,0.014198783,0.105882353,6/21/2004,02.00.00,0
0.042016807,0.054945055,0.035158891,0.126470588,6/21/2004,05.00.00,0
0.31092437,0.36577708,0.156862745,0.320588235,6/21/2004,08.00.00,2
0.210084034,0.216640502,0.135902637,0.323529412,6/21/2004,09.00.00,2
0.151260504,0.160125589,0.090601758,0.326470588,6/21/2004,10.00.00,1
0.12605042,0.124018838,0.070317782,0.311764706,6/21/2004,11.00.00,1
0.100840336,0.113029827,0.044624746,0.223529412,6/21/2004,13.00.00,1
0.117647059,0.130298273,0.057471264,0.247058824,6/21/2004,14.00.00,1
0.134453782,0.150706436,0.070993915,0.3,6/21/2004,15.00.00,1
0.134453782,0.141287284,0.06693712,0.3,6/21/2004,16.00.00,1
0.25210084,0.240188383,0.125760649,0.432352941,6/21/2004,18.00.00,2
0.226890756,0.221350078,0.100743746,0.370588235,6/21/2004,20.00.00,2
0.134453782,0.149136578,0.062204192,0.279411765,6/21/2004,22.00.00,1
0.109243697,0.116169545,0.050709939,0.235294118,6/21/2004,23.00.00,1
0.092436975,0.100470958,0.050033807,0.232352941,6/22/2004,00.00.00,1
0.033613445,0.029827316,0.014874915,0.105882353,6/22/2004,02.00.00,0
0.016806723,0.021978022,0,0,6/22/2004,03.00.00,0
0.025210084,0.034536892,0.020283976,0.108823529,6/22/2004,05.00.00,0
0.075630252,0.100470958,0.062880325,0.197058824,6/22/2004,06.00.00,0
0.260504202,0.290423862,0.224475997,0.311764706,6/22/2004,07.00.00,2
0.420168067,0.474097331,0.261663286,0.394117647,6/22/2004,08.00.00,2
0.235294118,0.222919937,0.180527383,0.361764706,6/22/2004,09.00.00,2
0.176470588,0.197802198,0.130493577,0.320588235,6/22/2004,11.00.00,2
0.25210084,0.26844584,0.156862745,0.452941176,6/22/2004,13.00.00,2
0.176470588,0.204081633,0.102772143,0.370588235,6/22/2004,14.00.00,2
0.142857143,0.175824176,0.07775524,0.288235294,6/22/2004,15.00.00,1
0.302521008,0.31711146,0.14739689,0.408823529,6/22/2004,18.00.00,2
0.344537815,0.362637363,0.165652468,0.435294118,6/22/2004,19.00.00,2
0.336134454,0.318681319,0.159567275,0.408823529,6/22/2004,20.00.00,2
0.151260504,0.14599686,0.070317782,0.273529412,6/22/2004,21.00.00,1
0.100840336,0.125588697,0.053414469,0.244117647,6/23/2004,00.00.00,1
0.067226891,0.072213501,0.034482759,0.194117647,6/23/2004,01.00.00,0
0.042016807,0.050235479,0.025693036,0.161764706,6/23/2004,02.00.00,0
0.025210084,0.037676609,0,0,6/23/2004,03.00.00,0
0,0.032967033,0.016227181,0.108823529,6/23/2004,04.00.00,0
0.084033613,0.105180534,0.049357674,0.15,6/23/2004,06.00.00,0
0.319327731,0.362637363,0.206220419,0.344117647,6/23/2004,07.00.00,2
0.294117647,0.315541601,0.223799865,0.4,6/23/2004,09.00.00,2
0.268907563,0.257456829,0.205544287,0.447058824,6/23/2004,10.00.00,2
0.193277311,0.204081633,0.14198783,0.35,6/23/2004,11.00.00,2
0.18487395,0.205651491,0.110209601,0.311764706,6/23/2004,12.00.00,2
0.176470588,0.185243328,0.089249493,0.297058824,6/23/2004,13.00.00,2
0.201680672,0.221350078,0.101419878,0.364705882,6/23/2004,15.00.00,2
0.210084034,0.226059655,0.115618661,0.402941176,6/23/2004,16.00.00,2
0.302521008,0.324960754,0.15821501,0.467647059,6/23/2004,17.00.00,2
0.327731092,0.339089482,0.169709263,0.447058824,6/23/2004,18.00.00,2
0.235294118,0.237048666,0.118999324,0.367647059,6/23/2004,22.00.00,2
0.268907563,0.260596546,0.129817444,0.352941176,6/23/2004,23.00.00,2
0.218487395,0.199372057,0.102772143,0.302941176,6/24/2004,00.00.00,2
0.12605042,0.135007849,0.042596349,0.188235294,6/24/2004,01.00.00,1
0.067226891,0.056514914,0,0,6/24/2004,03.00.00,0
0.050420168,0.043956044,0.014198783,0.102941176,6/24/2004,04.00.00,0
0.050420168,0.04866562,0.027721433,0.135294118,6/24/2004,05.00.00,0
0.058823529,0.058084772,0.032454361,0.158823529,6/24/2004,06.00.00,0
0.100840336,0.108320251,0.068965517,0.2,6/24/2004,07.00.00,0
0.109243697,0.111459969,0.062880325,0.217647059,6/24/2004,09.00.00,0
0.12605042,0.113029827,0.062880325,0.244117647,6/24/2004,11.00.00,1
0.092436975,0.089481947,0.034482759,0.161764706,6/24/2004,13.00.00,0
0.100840336,0.094191523,0.035158891,0.179411765,6/24/2004,14.00.00,0
0.109243697,0.095761381,0.039891819,0.191176471,6/24/2004,15.00.00,0
0.134453782,0.12244898,0.057471264,0.261764706,6/24/2004,17.00.00,1
0.176470588,0.174254317,0.073698445,0.302941176,6/24/2004,18.00.00,1
0.25210084,0.249607535,0.113590264,0.376470588,6/24/2004,19.00.00,2
0.218487395,0.221350078,0.083840433,0.294117647,6/25/2004,00.00.00,2
0.168067227,0.1711146,0.06423259,0.276470588,6/25/2004,01.00.00,1
0.075630252,0.056514914,0.022988506,0.152941176,6/25/2004,02.00.00,0
0.050420168,0.037676609,0.030425963,0.188235294,6/25/2004,04.00.00,0
0.050420168,0.047095761,0.023664638,0.135294118,6/25/2004,05.00.00,0
0.134453782,0.139717425,0.095334686,0.258823529,6/25/2004,06.00.00,1
0.218487395,0.232339089,0.134550372,0.305882353,6/25/2004,07.00.00,2
0.235294118,0.229199372,0.165652468,0.444117647,6/25/2004,09.00.00,2
0.159663866,0.125588697,0.103448276,0.332352941,6/25/2004,10.00.00,2
0.159663866,0.153846154,0.06423259,0.273529412,6/25/2004,13.00.00,1
0.134453782,0.130298273,0.059499662,0.261764706,6/25/2004,14.00.00,1
0.134453782,0.117739403,0.060175794,0.247058824,6/25/2004,15.00.00,1
0.201680672,0.208791209,0.100743746,0.338235294,6/25/2004,17.00.00,2
0.285714286,0.28100471,0.14198783,0.379411765,6/25/2004,19.00.00,2
0.285714286,0.249607535,0.15551048,0.411764706,6/25/2004,20.00.00,2
0.226890756,0.222919937,0.137254902,0.402941176,6/25/2004,21.00.00,2
0.218487395,0.216640502,0.117647059,0.382352941,6/25/2004,22.00.00,2
0.193277311,0.183673469,0.110885734,0.355882353,6/25/2004,23.00.00,2
0.100840336,0.09733124,0.051386072,0.232352941,6/26/2004,00.00.00,1
0.075630252,0.070643642,0.031778229,0.179411765,6/26/2004,02.00.00,0
0.092436975,0.076923077,0,0,6/26/2004,03.00.00,0
0.033613445,0.03610675,0.027721433,0.170588235,6/26/2004,05.00.00,0
0.075630252,0.086342229,0.050033807,0.205882353,6/26/2004,06.00.00,0
0.18487395,0.19466248,0.118999324,0.320588235,6/26/2004,08.00.00,2
0.201680672,0.21978022,0.124408384,0.379411765,6/26/2004,09.00.00,2
0.193277311,0.199372057,0.126436782,0.423529412,6/26/2004,10.00.00,2
0.084033613,0.092621664,0.034482759,0.202941176,6/26/2004,14.00.00,0
0.084033613,0.087912088,0.035158891,0.191176471,6/26/2004,15.00.00,0
0.100840336,0.105180534,0.047329277,0.214705882,6/26/2004,16.00.00,0
0.109243697,0.095761381,0.054090602,0.214705882,6/26/2004,17.00.00,0
0.151260504,0.128728414,0.07234618,0.291176471,6/26/2004,20.00.00,1
0.142857143,0.149136578,0.050709939,0.258823529,6/26/2004,22.00.00,1
0.117647059,0.14599686,0.048005409,0.220588235,6/27/2004,01.00.00,1
0.084033613,0.100470958,0.027045301,0.155882353,6/27/2004,02.00.00,0
0.084033613,0.105180534,0,0,6/27/2004,03.00.00,0
0.050420168,0.043956044,0.020283976,0.129411765,6/27/2004,06.00.00,0
0.050420168,0.04866562,0.027045301,0.147058824,6/27/2004,07.00.00,0
0.084033613,0.09733124,0.037863421,0.176470588,6/27/2004,08.00.00,0
0.134453782,0.124018838,0.070317782,0.294117647,6/27/2004,09.00.00,1
0.142857143,0.141287284,0.067613252,0.323529412,6/27/2004,11.00.00,1
0.092436975,0.098901099,0.039891819,0.217647059,6/27/2004,12.00.00,0
0.067226891,0.054945055,0.028397566,0.164705882,6/27/2004,13.00.00,0
0.058823529,0.065934066,0.027045301,0.158823529,6/27/2004,15.00.00,0
0.134453782,0.124018838,0.06423259,0.320588235,6/27/2004,17.00.00,1
0.134453782,0.124018838,0.060851927,0.323529412,6/27/2004,18.00.00,1
0.193277311,0.199372057,0.09127789,0.394117647,6/27/2004,21.00.00,2
0.201680672,0.186813187,0.098715348,0.402941176,6/27/2004,22.00.00,2
0.142857143,0.14599686,0.067613252,0.291176471,6/27/2004,23.00.00,1
0.084033613,0.078492936,0.031778229,0.185294118,6/28/2004,01.00.00,0
0.050420168,0.053375196,0.017579446,0.120588235,6/28/2004,02.00.00,0
0.042016807,0.050235479,0,0,6/28/2004,03.00.00,0
0.033613445,0.042386185,0.016227181,0.114705882,6/28/2004,04.00.00,0
0.042016807,0.04866562,0.037187289,0.176470588,6/28/2004,05.00.00,0
0.470588235,0.508634223,0.235294118,0.467647059,6/28/2004,08.00.00,2
0.176470588,0.20722135,0.114266396,0.423529412,6/28/2004,11.00.00,2
0.159663866,0.193092622,0.085192698,0.347058824,6/28/2004,12.00.00,2
0.159663866,0.189952904,0.073022312,0.311764706,6/28/2004,13.00.00,2
0.134453782,0.174254317,0.062880325,0.285294118,6/28/2004,14.00.00,1
0.151260504,0.182103611,0.074374577,0.382352941,6/28/2004,16.00.00,2
0.285714286,0.306122449,0.137254902,0.470588235,6/28/2004,18.00.00,2
0.260504202,0.309262166,0.112914131,0.411764706,6/28/2004,19.00.00,2
0.210084034,0.237048666,0.078431373,0.338235294,6/28/2004,20.00.00,2
0.12605042,0.152276295,0.058147397,0.235294118,6/29/2004,00.00.00,1
0.067226891,0.094191523,0.035158891,0.191176471,6/29/2004,01.00.00,0
0.025210084,0.040816327,0,0,6/29/2004,03.00.00,0
0,0.043956044,0.023664638,0.167647059,6/29/2004,04.00.00,0
0.042016807,0.047095761,0.028397566,0.158823529,6/29/2004,05.00.00,0
0.058823529,0.08477237,0.038539554,0.182352941,6/29/2004,06.00.00,0
0.285714286,0.368916797,0.154158215,0.3,6/29/2004,07.00.00,2
0.478991597,0.525902669,0.236646383,0.411764706,6/29/2004,08.00.00,2
0.235294118,0.238618524,0.124408384,0.435294118,6/29/2004,12.00.00,2
0.176470588,0.193092622,0.083840433,0.382352941,6/29/2004,14.00.00,2
0.210084034,0.240188383,0.089925625,0.414705882,6/29/2004,15.00.00,2
0.31092437,0.364207221,0.136578769,0.532352941,6/29/2004,18.00.00,2
0.386554622,0.40188383,0.193373901,0.594117647,6/29/2004,19.00.00,2
0.210084034,0.226059655,0.079107505,0.338235294,6/29/2004,21.00.00,2
0.193277311,0.197802198,0.074374577,0.329411765,6/29/2004,22.00.00,2
0.18487395,0.215070644,0.067613252,0.285294118,6/29/2004,23.00.00,2
0.210084034,0.205651491,0.075726842,0.294117647,6/30/2004,00.00.00,2
0.067226891,0.091051805,0.022312373,0.129411765,6/30/2004,02.00.00,0
0.042016807,0.040816327,0.018931711,0.123529412,6/30/2004,04.00.00,0
0.075630252,0.116169545,0.054766734,0.179411765,6/30/2004,06.00.00,0
0.18487395,0.238618524,0.120351589,0.311764706,6/30/2004,07.00.00,2
0.235294118,0.262166405,0.150777552,0.4,6/30/2004,08.00.00,2
0.243697479,0.282574568,0.185260311,0.502941176,6/30/2004,10.00.00,2
0.25210084,0.252747253,0.187964841,0.558823529,6/30/2004,11.00.00,2
0.210084034,0.210361068,0.102772143,0.455882353,6/30/2004,12.00.00,2
0.176470588,0.210361068,0.095334686,0.447058824,6/30/2004,14.00.00,2
0.193277311,0.199372057,0.115618661,0.494117647,6/30/2004,16.00.00,2
0.411764706,0.436420722,0.180527383,0.608823529,6/30/2004,18.00.00,2
0.411764706,0.36577708,0.189317106,0.579411765,6/30/2004,19.00.00,2
0.294117647,0.276295133,0.151453685,0.464705882,6/30/2004,20.00.00,2
0.210084034,0.227629513,0.092630156,0.364705882,6/30/2004,21.00.00,2
0.210084034,0.226059655,0.079783638,0.323529412,6/30/2004,22.00.00,2
0.218487395,0.222919937,0.086544963,0.329411765,6/30/2004,23.00.00,2
0.193277311,0.202511774,0.07505071,0.3,7/1/2004,00.00.00,2
0.12605042,0.155416013,0.044624746,0.226470588,7/1/2004,01.00.00,1
0.075630252,0.080062794,0.024340771,0.147058824,7/1/2004,02.00.00,0
0.050420168,0.043956044,0,0,7/1/2004,03.00.00,0
0.050420168,0.050235479,0.020960108,0.117647059,7/1/2004,04.00.00,0
0.067226891,0.08477237,0.050709939,0.194117647,7/1/2004,05.00.00,0
0.327731092,0.350078493,0.161595673,0.352941176,7/1/2004,08.00.00,2
0.226890756,0.208791209,0.176470588,0.438235294,7/1/2004,10.00.00,2
0.168067227,0.164835165,0.121027721,0.367647059,7/1/2004,11.00.00,2
0.201680672,0.222919937,0.107505071,0.388235294,7/1/2004,12.00.00,2
0.151260504,0.15855573,0.068289385,0.323529412,7/1/2004,14.00.00,1
0.151260504,0.1711146,0.081135903,0.373529412,7/1/2004,16.00.00,2
0.243697479,0.271585557,0.119675456,0.461764706,7/1/2004,17.00.00,2
0.369747899,0.359497645,0.158891143,0.526470588,7/1/2004,19.00.00,2
0.285714286,0.259026688,0.131845842,0.438235294,7/1/2004,20.00.00,2
0.176470588,0.182103611,0.07234618,0.329411765,7/1/2004,22.00.00,2
0.210084034,0.224489796,0.090601758,0.352941176,7/1/2004,23.00.00,2
0.193277311,0.208791209,0.079107505,0.308823529,7/2/2004,00.00.00,2
0.142857143,0.156985871,0.056118999,0.264705882,7/2/2004,01.00.00,1
0.12605042,0.119309262,0.052062204,0.255882353,7/2/2004,02.00.00,1
0.067226891,0.053375196,0,0,7/2/2004,03.00.00,0
0,0.051805338,0.025016903,0.158823529,7/2/2004,04.00.00,0
0.067226891,0.087912088,0.040567951,0.185294118,7/2/2004,06.00.00,0
0.411764706,0.455259027,0.202839757,0.438235294,7/2/2004,08.00.00,2
0.151260504,0.15855573,0.110885734,0.329411765,7/2/2004,11.00.00,2
0.151260504,0.183673469,0.082488168,0.317647059,7/2/2004,12.00.00,2
0.159663866,0.188383046,0.084516565,0.352941176,7/2/2004,13.00.00,2
0.142857143,0.172684458,0.084516565,0.344117647,7/2/2004,14.00.00,2
0.159663866,0.164835165,0.109533469,0.438235294,7/2/2004,16.00.00,2
0.176470588,0.185243328,0.100743746,0.511764706,7/2/2004,17.00.00,2
0.201680672,0.216640502,0.108857336,0.479411765,7/2/2004,18.00.00,2
0.25210084,0.271585557,0.135902637,0.473529412,7/2/2004,19.00.00,2
0.235294118,0.222919937,0.141311697,0.452941176,7/2/2004,20.00.00,2
0.159663866,0.167974882,0.089925625,0.364705882,7/2/2004,21.00.00,2
0.176470588,0.199372057,0.089925625,0.358823529,7/2/2004,22.00.00,2
0.210084034,0.205651491,0.110885734,0.385294118,7/3/2004,00.00.00,2
0.092436975,0.116169545,0.048681542,0.247058824,7/3/2004,01.00.00,1
0.058823529,0.072213501,0.033806626,0.226470588,7/3/2004,02.00.00,1
0.058823529,0.073783359,0,0,7/3/2004,03.00.00,0
0.033613445,0.043956044,0.018255578,0.120588235,7/3/2004,04.00.00,0
0.058823529,0.070643642,0.050033807,0.2,7/3/2004,05.00.00,0
0.058823529,0.092621664,0.046653144,0.202941176,7/3/2004,06.00.00,0
0.193277311,0.226059655,0.140635565,0.352941176,7/3/2004,08.00.00,2
0.159663866,0.174254317,0.113590264,0.364705882,7/3/2004,09.00.00,2
0.142857143,0.155416013,0.093982421,0.332352941,7/3/2004,10.00.00,2
0.109243697,0.116169545,0.060175794,0.252941176,7/3/2004,13.00.00,1
0.067226891,0.095761381,0.038539554,0.205882353,7/3/2004,14.00.00,0
0.067226891,0.09733124,0.043272481,0.205882353,7/3/2004,15.00.00,0
0.092436975,0.111459969,0.043948614,0.241176471,7/3/2004,16.00.00,1
0.100840336,0.125588697,0.053414469,0.273529412,7/3/2004,17.00.00,1
0.100840336,0.114599686,0.054090602,0.261764706,7/3/2004,18.00.00,1
0.117647059,0.136577708,0.054766734,0.264705882,7/3/2004,19.00.00,1
0.12605042,0.141287284,0.060851927,0.276470588,7/3/2004,21.00.00,1
0.159663866,0.160125589,0.081135903,0.302941176,7/3/2004,23.00.00,1
0.092436975,0.100470958,0.045977011,0.208823529,7/4/2004,01.00.00,0
0.092436975,0.113029827,0.043948614,0.208823529,7/4/2004,02.00.00,0
0.050420168,0.067503925,0.025693036,0.144117647,7/4/2004,04.00.00,0
0.050420168,0.059654631,0.020960108,0.126470588,7/4/2004,05.00.00,0
0.050420168,0.062794349,0.027045301,0.129411765,7/4/2004,06.00.00,0
0.050420168,0.065934066,0.024340771,0.123529412,7/4/2004,07.00.00,0
0.092436975,0.095761381,0.043272481,0.202941176,7/4/2004,08.00.00,0
0.084033613,0.094191523,0.037863421,0.191176471,7/4/2004,09.00.00,0
0.084033613,0.08477237,0.029073698,0.170588235,7/4/2004,11.00.00,0
0.058823529,0.06122449,0.022988506,0.135294118,7/4/2004,13.00.00,0
0.075630252,0.086342229,0.040567951,0.208823529,7/4/2004,18.00.00,0
0.134453782,0.142857143,0.070317782,0.302941176,7/4/2004,19.00.00,1
0.134453782,0.142857143,0.068965517,0.285294118,7/4/2004,20.00.00,1
0.142857143,0.15855573,0.081135903,0.317647059,7/4/2004,21.00.00,1
0.109243697,0.116169545,0.060175794,0.255882353,7/4/2004,22.00.00,1
0.12605042,0.141287284,0.07234618,0.273529412,7/5/2004,00.00.00,1
0.033613445,0.047095761,0.022988506,0.144117647,7/5/2004,02.00.00,0
0,0.040816327,0.027721433,0.164705882,7/5/2004,04.00.00,0
0.033613445,0.037676609,0.025693036,0.126470588,7/5/2004,05.00.00,0
0.058823529,0.087912088,0.039891819,0.167647059,7/5/2004,06.00.00,0
0.327731092,0.434850863,0.194050034,0.394117647,7/5/2004,08.00.00,2
0.268907563,0.249607535,0.223123732,0.514705882,7/5/2004,10.00.00,2
0.18487395,0.193092622,0.137931034,0.432352941,7/5/2004,11.00.00,2
0.18487395,0.191522763,0.127789047,0.411764706,7/5/2004,12.00.00,2
0.176470588,0.183673469,0.111561866,0.402941176,7/5/2004,13.00.00,2
0.168067227,0.199372057,0.105476673,0.405882353,7/5/2004,15.00.00,2
0.151260504,0.174254317,0.087897228,0.388235294,7/5/2004,16.00.00,2
0.25210084,0.298273155,0.116970926,0.511764706,7/5/2004,17.00.00,2
0.361344538,0.37833595,0.204192022,0.597058824,7/5/2004,18.00.00,2
0.151260504,0.167974882,0.062204192,0.288235294,7/5/2004,21.00.00,1
0.159663866,0.177394035,0.070317782,0.302941176,7/5/2004,22.00.00,1
0.159663866,0.153846154,0.07234618,0.308823529,7/6/2004,00.00.00,1
0.075630252,0.076923077,0.037187289,0.220588235,7/6/2004,01.00.00,1
0.058823529,0.064364207,0.029073698,0.176470588,7/6/2004,02.00.00,0
0.050420168,0.051805338,0,0,7/6/2004,03.00.00,0
0.033613445,0.034536892,0.015551048,0.105882353,7/6/2004,04.00.00,0
0.058823529,0.072213501,0.043948614,0.194117647,7/6/2004,05.00.00,0
0.134453782,0.160125589,0.111561866,0.285294118,7/6/2004,06.00.00,1
0.319327731,0.36577708,0.185260311,0.338235294,7/6/2004,07.00.00,2
0.428571429,0.486656201,0.249492901,0.426470588,7/6/2004,08.00.00,2
0.285714286,0.276295133,0.208248817,0.476470588,7/6/2004,09.00.00,2
0.218487395,0.224489796,0.153482082,0.432352941,7/6/2004,10.00.00,2
0.18487395,0.215070644,0.120351589,0.388235294,7/6/2004,11.00.00,2
0.285714286,0.302982732,0.187964841,0.511764706,7/6/2004,13.00.00,2
0.151260504,0.177394035,0.111561866,0.388235294,7/6/2004,14.00.00,2
0.168067227,0.199372057,0.116294794,0.444117647,7/6/2004,15.00.00,2
0.201680672,0.240188383,0.146044625,0.494117647,7/6/2004,16.00.00,2
0.319327731,0.35321821,0.206896552,0.564705882,7/6/2004,17.00.00,2
0.210084034,0.233908948,0.104124408,0.367647059,7/6/2004,21.00.00,2
0.176470588,0.200941915,0.092630156,0.317647059,7/6/2004,22.00.00,2
0.201680672,0.224489796,0.089925625,0.323529412,7/6/2004,23.00.00,2
0.176470588,0.224489796,0.079107505,0.291176471,7/7/2004,00.00.00,2
0.134453782,0.144427002,0.071670047,0.279411765,7/7/2004,01.00.00,1
0.033613445,0.040816327,0.018255578,0.132352941,7/7/2004,04.00.00,0
0.109243697,0.155416013,0.097363083,0.258823529,7/7/2004,06.00.00,1
0.344537815,0.428571429,0.265043949,0.4,7/7/2004,07.00.00,2
0.336134454,0.384615385,0.257606491,0.555882353,7/7/2004,09.00.00,2
0.168067227,0.205651491,0.104800541,0.438235294,7/7/2004,12.00.00,2
0.18487395,0.237048666,0.130493577,0.417647059,7/7/2004,13.00.00,2
0.151260504,0.177394035,0.107505071,0.355882353,7/7/2004,15.00.00,2
0.445378151,0.467817896,0.22785666,0.655882353,7/7/2004,19.00.00,2
0.361344538,0.35321821,0.190669371,0.541176471,7/7/2004,20.00.00,2
0.302521008,0.342229199,0.154158215,0.485294118,7/7/2004,21.00.00,2
0.201680672,0.26844584,0.113590264,0.388235294,7/7/2004,22.00.00,2
0.176470588,0.241758242,0.116970926,0.358823529,7/7/2004,23.00.00,2
0.100840336,0.160125589,0.058823529,0.258823529,7/8/2004,00.00.00,1
0,0.080062794,0.029073698,0.176470588,7/8/2004,04.00.00,0
0.050420168,0.09733124,0.038539554,0.182352941,7/8/2004,06.00.00,0
0.18487395,0.265306122,0.156186613,0.338235294,7/8/2004,07.00.00,2
0.268907563,0.364207221,0.148073022,0.35,7/8/2004,08.00.00,2
0.268907563,0.318681319,0.24408384,0.555882353,7/8/2004,11.00.00,2
0.109243697,0.155416013,0.07505071,0.320588235,7/8/2004,13.00.00,1
0.117647059,0.167974882,0.066260987,0.317647059,7/8/2004,14.00.00,1
0.260504202,0.321821036,0.16903313,0.588235294,7/8/2004,17.00.00,2
0.294117647,0.30455259,0.171061528,0.523529412,7/8/2004,18.00.00,2
0.378151261,0.386185243,0.208924949,0.564705882,7/8/2004,20.00.00,2
0.268907563,0.306122449,0.128465179,0.4,7/9/2004,00.00.00,2
0.193277311,0.260596546,0.087221095,0.320588235,7/9/2004,01.00.00,2
0.084033613,0.09733124,0.043948614,0.217647059,7/9/2004,02.00.00,0
0.042016807,0.042386185,0,0,7/9/2004,03.00.00,0
0.033613445,0.03610675,0.019607843,0.117647059,7/9/2004,04.00.00,0
0.050420168,0.06122449,0.039215686,0.179411765,7/9/2004,05.00.00,0
0.084033613,0.113029827,0.062204192,0.244117647,7/9/2004,06.00.00,1
0.243697479,0.284144427,0.154158215,0.379411765,7/9/2004,07.00.00,2
0.151260504,0.152276295,0.104124408,0.338235294,7/9/2004,09.00.00,2
0.142857143,0.150706436,0.098039216,0.379411765,7/9/2004,13.00.00,2
0.12605042,0.161695447,0.076402975,0.405882353,7/9/2004,15.00.00,2
0.12605042,0.160125589,0.07775524,0.408823529,7/9/2004,16.00.00,2
0.193277311,0.21978022,0.136578769,0.529411765,7/9/2004,17.00.00,2
0.18487395,0.21978022,0.121703854,0.476470588,7/9/2004,18.00.00,2
0.235294118,0.260596546,0.128465179,0.464705882,7/9/2004,19.00.00,2
0.193277311,0.185243328,0.102772143,0.367647059,7/9/2004,23.00.00,2
0.193277311,0.204081633,0.108857336,0.373529412,7/10/2004,00.00.00,2
0.12605042,0.150706436,0.061528059,0.279411765,7/10/2004,01.00.00,1
0.042016807,0.045525903,0,0,7/10/2004,03.00.00,0
0.042016807,0.067503925,0.035835024,0.164705882,7/10/2004,06.00.00,0
0.075630252,0.092621664,0.062204192,0.217647059,7/10/2004,07.00.00,0
0.092436975,0.106750392,0.061528059,0.247058824,7/10/2004,08.00.00,1
0.117647059,0.138147567,0.060175794,0.273529412,7/10/2004,09.00.00,1
0.092436975,0.105180534,0.054766734,0.285294118,7/10/2004,10.00.00,1
0.075630252,0.100470958,0.044624746,0.244117647,7/10/2004,11.00.00,1
